"easting","northing"
290255.048688451,4425716.5076811
290416.561591265,4426720.21147203
290082.167916925,4425944.79451264
290229.602290112,4426990.78894486
290071.573974199,4425947.1236705
290210.009132544,4426350.26657675
290092.21494711,4426296.20176571
290511.388988105,4426714.43588095
290100.949341448,4425853.4050467
290455.29724729,4426845.46143485
290052.68195456,4426727.81461922
290450.417503687,4426327.62484318
290247.057994641,4426795.56237589
290248.694373932,4426108.49431473
290565.387487936,4427158.55332105
290307.836893499,4426146.85855655
290158.021699686,4426083.79064086
290154.366106124,4426728.5506479
289885.146809367,4426282.54685367
290059.403621218,4426901.30817113
290246.652887683,4425793.50534068
290228.554597035,4426684.90500081
290401.941850096,4427126.5829772
290297.991947962,4425673.59030608
290084.05373046,4426172.04487866
289956.533491629,4426486.4680943
290291.307973807,4426787.29657326
290078.155677744,4426664.90823481
290101.548908651,4426102.60202359
290110.685965191,4426593.35776928
290430.202499351,4426469.98231209
290085.197896897,4426258.44431269
290107.62185699,4426536.01748066
290231.232125726,4426938.92685038
290253.273338108,4426986.6364744
290240.953046451,4427045.50715321
290085.035609238,4426414.67789785
290246.500110826,4426088.99792961
290066.881942999,4426772.13923451
290094.905255903,4426308.7648096
290149.456680003,4426569.7995305
290173.994873705,4427032.49358615
290237.439687709,4426513.15151192
290341.555005691,4426458.32894056
290233.584232264,4426749.02867361
290058.027508282,4426001.70372125
289790.585458057,4426713.58463926
289953.788277637,4426348.46933598
290264.760271302,4426438.60198843
290404.574316208,4426469.82984683
290193.881203973,4426873.65958116
290047.176446463,4426521.56529105
289873.50599061,4426373.71223507
290178.943359734,4426436.2177275
290361.781901931,4426652.86742748
290575.09442847,4427511.24053963
290216.836532732,4426415.63688644
290209.799713564,4426485.63879484
289903.631581063,4426204.28147033
289924.163990407,4426199.96329923
290242.699047821,4426447.35372303
290233.690282374,4426640.85917543
289900.797889314,4426385.17041592
290122.080649049,4426460.17221401
290015.89665501,4426407.88610941
290375.336408061,4426655.97267523
289892.426573017,4426333.80880846
290289.835886941,4426657.93635195
290152.93345729,4426894.87672607
