"easting","northing"
292324.279205418,4426153.79018582
292511.287513802,4426224.67014788
292578.238794842,4425869.59631039
292401.613460775,4426201.83942662
292663.283552451,4426064.67781351
292407.92031194,4426220.2683634
292270.063770068,4426261.97389913
292588.851159104,4426146.35544029
292528.94783942,4426144.66207843
292573.768543166,4425988.08229827
292400.731778887,4426009.4028148
292598.738387291,4425999.35495136
292461.452010793,4426113.56893667
292237.33218036,4426293.45054702
292243.492657395,4426282.88021277
292377.356683553,4426151.25807765
292224.479799252,4426337.62955642
292408.620458326,4426103.83954818
292567.645536669,4425966.75609053
292531.504355593,4426002.46063251
292418.445468148,4426150.89206898
292107.155411639,4426399.4273307
292261.782253649,4426271.91831074
292211.735340403,4426297.55042568
292212.701577396,4426313.83235903
292480.882826979,4426121.54951092
292262.103810722,4426272.82787978
292264.080550518,4426271.19343775
292456.495354298,4426149.11889779
292609.411666751,4426026.44229307
292532.218331672,4426141.8707481
292574.382194686,4426129.5999057
292392.700595902,4426219.77852442
292390.07676018,4426119.79442387
292366.41202939,4426113.32348518
292390.139335343,4426156.2140468
292349.217275791,4426162.40846792
292420.50034303,4426153.01145266
292306.103967238,4426246.51703041
292243.718572322,4426294.16889722
292429.25182657,4426158.74710221
292444.599445797,4426173.18414983
292298.256273592,4426247.48664997
292513.479615811,4426109.54252029
292228.119282644,4426302.30821122
292413.835333031,4426064.31396333
292247.569998926,4426310.86801964
292259.473797993,4426274.51134288
292200.029141226,4426310.91668037
292524.666231813,4426132.50116661
292246.61159114,4426283.16185197
292431.654445475,4426201.68578033
292347.754450487,4426190.30794252
292441.464175141,4426106.69447655
292370.031585138,4426086.52145391
292507.399587252,4426109.08247777
292415.642978395,4426103.52882222
292632.641617407,4426221.17019123
292491.847414919,4426028.75454912
292406.374491884,4426131.83817734
292337.98118304,4426168.90237482
292370.876659812,4426192.95255329
292285.36615999,4426268.23858572
292457.539239072,4426128.63527163
292477.172664927,4426074.33163396
292458.718043736,4426139.62854532
292376.887878803,4426149.51437874
292257.503188013,4426276.25380399
292725.997214536,4426012.30812807
292747.665438221,4426048.03495628
292523.889299621,4426066.18756318
